id,text,label,priority
1616,Phòng KSSV-574 có rác chưa dọn.,vệ sinh,normal
1617,Điện tại phòng KSSV-205 chập chờn khi bật điều hòa.,điện,high
1618,"Lỗi quạt trần phòng 107 bị rơi cánh, rất nguy hiểm cho sinh viên.",thiết bị,high
1619,Điện phòng kssv-439 chập chờn khi bật điều hòa.,điện,high
1620,Báo cáo rò rỉ nước ở đường ống nước của hệ thống PCCC.,nước,high
1621,Wi-Fi phòng kssv-240 không kết nối được.,internet,normal
1622,Phòng KSSV-347 mất điện từ từ tối qua.,điện,high
1623,Nước trong bồn rửa phòng KSSV-687 bị tắc.,nước,normal
1624,Điều hòa phòng KSSV-530 bị hỏng.,thiết bị,normal
1625,Có người lạ đi lại gần khu phòng KSSV-206 vào từ hôm qua.,khác,normal
1626,Cống thoát nước phòng KSSV-399 bị nghẹt.,vệ sinh,normal
1627,"Router tầng 2 bị lỗi, phòng KSSV-595 không vào mạng.",internet,normal
1628,Phòng KSSV-570 mất điện từ sáng nay.,điện,high
1629,Phòng em bị sinh viên khác đe dọa và bắt nạt.,khác,normal
1630,Cần bổ sung rèm cửa cho phòng kssv-270.,khác,normal
1631,Phòng kssv-554 bị mất đồ cá nhân.,khác,high
1632,Báo cáo chó hoang vào KTX gây nguy hiểm.,khác,normal
1633,Wi-Fi phòng kssv-395 không kết nối được.,internet,normal
1634,Ổ cắm phòng KSSV-436 phát ra tia lửa.,điện,high
1635,Bình nóng lạnh phòng 201 không làm nóng nước dù đã bật lâu.,điện,normal
1636,Khu vực phơi đồ bị bẩn do phân chim.,vệ sinh,normal
1637,Cổng mạng ở khu vực tự học chung bị mất kết nối.,internet,normal
1638,"Lỗi ổ cắm sạc laptop ở phòng 601 bị hỏng, không có điện.",điện,normal
1639,"Ống nước tầng 2 bị vỡ, ảnh hưởng khu vực KSSV-219.",nước,normal
1640,Vòi nước phòng kssv-280 bị rò rỉ.,nước,high
1641,Cần kiểm tra chất lượng nước sinh hoạt có đảm bảo cho sức khỏe không.,nước,normal
1642,Có người lạ đi lại gần phòng kssv-205 tối qua.,khác,normal
1643,Báo cáo thẻ từ ra vào KTX bị đánh cắp.,khác,high
1644,Cống thoát nước phòng KSSV-193 bị nghẹt.,vệ sinh,normal
1645,Phòng kssv-358 mất điện từ tối qua.,điện,high
1646,Điều hòa phòng kssv-204 bị hỏng.,thiết bị,normal
1647,Phòng em muốn nâng cấp gói Internet KTX lên tốc độ cao hơn.,internet,normal
1648,Phòng kssv-180 có rác chưa dọn.,vệ sinh,normal
1649,Nước trong bồn rửa phòng KSSV-343 bị tắc.,nước,normal
1650,Cống thoát nước phòng KSSV-159 bị nghẹt.,vệ sinh,normal
1651,Đề nghị kiểm tra xem dây điện khu vực phơi đồ có bị ẩm không.,điện,normal
1652,Đèn học phòng kssv-132 bị hỏng.,thiết bị,normal
1653,Mùi hôi từ khu vệ sinh gần phòng KSSV-102 rất khó chịu.,vệ sinh,normal
1654,Điều hòa phòng KSSV-243 bị hỏng.,thiết bị,normal
1655,Điện tại phòng KSSV-151 chập chờn khi bật điều hòa.,điện,high
1656,Có người lạ đi lại gần phòng kssv-164 tối qua.,khác,normal
1657,Ổ điện bàn học phòng KSSV-670 không hoạt động.,thiết bị,normal
1658,Phòng kssv-311 bị mất đồ cá nhân.,khác,high
1659,"Lỗi thiết bị tập gym ngoài trời bị hoen gỉ, có lưỡi sắt sắc nhọn.",thiết bị,normal
1660,Ổ cắm phòng kssv-266 phát ra tia lửa.,điện,high
1661,Ổ cắm phòng KSSV-524 phát ra tia lửa.,điện,high
1662,Quạt phòng KSSV-374 không quay.,thiết bị,normal
1663,Không vào được mạng ở phòng kssv-261.,internet,normal
1664,Wi-Fi phòng kssv-484 không kết nối được.,internet,normal
1665,Tủ lạnh chung tầng 1 kssv bị rò điện.,thiết bị,high
1666,Báo cáo tiếng ồn lớn từ phòng 305 do tổ chức tiệc sinh nhật.,khác,normal
1667,Vòi nước phòng kssv-592 bị rò rỉ.,nước,high
1668,Đèn học phòng KSSV-122 bị hỏng.,thiết bị,normal
1669,Lỗi bàn làm việc chung bị nứt ở mặt bàn.,thiết bị,normal
1670,Vòi nước phòng KSSV-491 bị rò rỉ.,nước,high
1671,"Phòng 411 bị giảm áp điện đột ngột, máy tính không hoạt động được.",điện,normal
1672,Quạt phòng kssv-520 không quay.,thiết bị,normal
1673,Thùng rác khu sinh viên gần KSSV-424 đầy tràn.,vệ sinh,normal
1674,Phòng kssv-383 có rác chưa dọn.,vệ sinh,normal
1675,Wi-Fi phòng KSSV-229 không kết nối được.,internet,normal
1676,Phòng kssv-108 mất điện từ tối qua.,điện,high
1677,Ổ cắm phòng KSSV-278 phát ra tia lửa.,điện,high
1678,Mùi hôi từ nhà vệ sinh kssv-393 rất khó chịu.,vệ sinh,normal
1679,Không vào được mạng ở phòng kssv-124.,internet,normal
1680,"Ống nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-131.",nước,normal
1681,Phòng kssv-563 mất điện từ tối qua.,điện,high
1682,"Lỗi ổ cắm ở gầm bàn bị cháy xém, không an toàn.",điện,high
1683,Ổ cắm phòng KSSV-103 phát ra tia lửa.,điện,high
1684,Cần bổ sung rèm cửa cho phòng KSSV-616.,khác,normal
1685,Cần vệ sinh khu vực xung quanh thùng rác chung bị bẩn.,vệ sinh,normal
1686,Vòi nước phòng kssv-338 bị rò rỉ.,nước,high
1687,Có người lạ đi lại gần khu phòng KSSV-519 vào chiều nay.,khác,normal
1688,Phòng 105 bị lạc bưu phẩm ở phòng quản lý.,khác,normal
1689,Nước trong bồn rửa phòng kssv-319 bị tắc.,nước,normal
1690,"Đường ống nước ngầm bị rò rỉ, gây sụt lún nền gạch.",nước,normal
1691,"Router tầng 6 bị lỗi, phòng KSSV-366 không vào mạng.",internet,normal
1692,Điều hòa phòng KSSV-358 bị hỏng.,thiết bị,normal
1693,Phòng kssv-600 có rác chưa dọn.,vệ sinh,normal
1694,Phòng 605 báo cáo thiết bị mạng có mùi khét sau khi bị mất điện.,internet,normal
1695,Không vào được mạng tại phòng KSSV-495.,internet,normal
1696,Ổ cắm phòng kssv-671 phát ra tia lửa.,điện,high
1697,Đèn trong phòng kssv-588 bị cháy.,điện,normal
1698,Cần kiểm tra sinh viên hút thuốc trong nhà vệ sinh.,khác,normal
1699,Phòng em bị muỗi bay vào phòng liên tục.,vệ sinh,normal
1700,Mùi hôi từ khu vệ sinh gần phòng KSSV-268 rất khó chịu.,vệ sinh,normal
1701,"Lỗi cửa ra vào bị sệ, phát ra tiếng kêu rít khi đóng/mở.",thiết bị,normal
1702,Điều hòa phòng KSSV-545 bị hỏng.,thiết bị,normal
1703,Có tiếng ồn lớn từ phòng KSSV-661 vào trưa nay.,khác,normal
1704,"Nước nóng bị mất đột ngột khi đang tắm, nhiệt độ nước lạnh hoàn toàn.",nước,normal
1705,Phòng KSSV-184 có rác chưa dọn.,vệ sinh,normal
1706,Điện tại phòng KSSV-336 chập chờn khi bật điều hòa.,điện,normal
1707,Có tiếng ồn lớn từ phòng kssv-239 ban đêm.,khác,normal
1708,"Cần kiểm tra điện áp phòng 303, có dấu hiệu yếu hơn quy định.",điện,high
1709,Wi-Fi phòng KSSV-541 không kết nối được.,internet,normal
1710,Wi-Fi phòng kssv-631 không kết nối được.,internet,normal
1711,Router tầng 6 kssv bị lỗi.,internet,normal
1712,Cần bổ sung rèm cửa cho phòng kssv-436.,khác,normal
1713,"Báo cáo công suất điện không ổn định, các thiết bị dễ bị reset.",điện,normal
1714,Cần bổ sung rèm cửa cho phòng kssv-144.,khác,normal
1715,Lỗi mạng bị đơ/lag liên tục trong khoảng thời gian từ 20h đến 23h.,internet,normal
1716,Cống thoát nước phòng KSSV-496 bị nghẹt.,vệ sinh,normal
1717,Nước chảy yếu ở nhà tắm kssv-437.,nước,normal
1718,Lỗi cửa ra vào KTX bị hỏng cần gạt.,khác,normal
1719,Cần bổ sung rèm cửa cho phòng KSSV-523.,khác,normal
1720,Có người lạ đi lại gần phòng kssv-612 tối qua.,khác,normal
1721,Phòng kssv-133 có rác chưa dọn.,vệ sinh,normal
1722,Cần bổ sung rèm cửa cho phòng kssv-134.,khác,normal
1723,Nước chảy yếu ở nhà tắm kssv-474.,nước,normal
1724,Phòng KSSV-239 có rác chưa dọn.,vệ sinh,normal
1725,Vòi nước phòng kssv-146 bị rò rỉ.,nước,high
1726,Wi-Fi phòng kssv-201 không kết nối được.,internet,normal
1727,Nước trong bồn rửa phòng KSSV-335 bị tắc.,nước,normal
1728,"Phòng 509 báo cáo đồng hồ nước bị kẹt, chỉ số không nhảy dù đã sử dụng.",nước,normal
1729,"Cần thay ngay bóng đèn led hành lang bị cháy, rất tối và khó đi lại.",điện,normal
1730,Cần thay thế tủ đựng giày chung bị đổ sập do mối mọt.,thiết bị,normal
1731,Không vào được mạng ở phòng kssv-211.,internet,normal
1732,Ổ cắm phòng KSSV-683 phát ra tia lửa.,điện,high
1733,Không vào được mạng tại phòng KSSV-482.,internet,normal
1734,Không vào được mạng tại phòng KSSV-470.,internet,normal
1735,Cần thay thế gấp cửa sổ phòng 503 bị vỡ kính do gió lớn.,thiết bị,normal
1736,Internet khu vực KSSV-232 mất tín hiệu.,internet,normal
1737,Đề nghị lắp đặt thêm thùng rác phân loại ở mỗi tầng.,vệ sinh,normal
1738,Phòng kssv-197 bị mất đồ cá nhân.,khác,high
1739,Có người lạ đi lại gần khu phòng KSSV-398 vào từ sáng nay.,khác,normal
1740,Phòng KSSV-270 có côn trùng bay vào thường xuyên.,khác,normal
1741,Phòng 703 báo cáo quạt trần chỉ hoạt động ở tốc độ rất yếu.,điện,normal
1742,Không vào được mạng tại phòng KSSV-256.,internet,normal
1743,Internet khu vực KSSV-242 mất tín hiệu.,internet,normal
1744,Phòng KSSV-437 không có nước từ từ sáng nay.,nước,normal
1745,Cống thoát nước phòng kssv-349 bị nghẹt.,vệ sinh,normal
1746,Có người lạ đi lại gần khu phòng KSSV-192 vào sáng nay.,khác,normal
1747,Thang máy khu nhà C phát ra tiếng ồn lớn và rung lắc mạnh.,thiết bị,normal
1748,Có tiếng ồn lớn từ phòng KSSV-276 vào từ tối qua.,khác,normal
1749,"Lỗi ống nước ngầm bị rò rỉ, gây ngập úng khu vực hành lang tầng 2.",nước,normal
1750,Nước trong bồn rửa phòng kssv-697 bị tắc.,nước,normal
1751,Không vào được mạng ở phòng kssv-238.,internet,normal
1752,Internet kssv mất tín hiệu.,internet,normal
1753,"Ống nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-396.",nước,normal
1754,"Router tầng 2 bị lỗi, phòng KSSV-251 không vào mạng.",internet,normal
1755,"Báo cáo dây điện khu vực lối đi bị đứt, đề nghị xử lý gấp.",điện,normal
1756,Ổ điện bàn học phòng KSSV-243 không hoạt động.,thiết bị,normal
1757,Phòng KSSV-160 có rác chưa dọn.,vệ sinh,normal
1758,Phòng kssv-343 có côn trùng bay vào thường xuyên.,khác,normal
1759,Internet khu vực KSSV-180 mất tín hiệu.,internet,normal
1760,Phòng em muốn nâng cấp gói Internet KTX lên tốc độ cao hơn.,internet,normal
1761,Ổ điện bàn học phòng KSSV-663 không hoạt động.,thiết bị,normal
1762,Ổ cắm phòng kssv-329 phát ra tia lửa.,điện,high
1763,Cống thoát nước phòng kssv-248 bị nghẹt.,vệ sinh,normal
1764,Cống thoát nước phòng KSSV-280 bị nghẹt.,vệ sinh,normal
1765,Ổ cắm phòng kssv-320 phát ra tia lửa.,điện,normal
1766,Điều hòa phòng KSSV-435 bị hỏng.,thiết bị,normal
1767,Có người lạ đi lại gần khu phòng KSSV-133 vào tối qua.,khác,normal
1768,"Router tầng 2 bị lỗi, phòng KSSV-560 không vào mạng.",internet,normal
1769,Thùng rác khu sinh viên gần KSSV-264 đầy tràn.,vệ sinh,normal
1770,Có tiếng ồn lớn từ phòng KSSV-510 vào từ sáng nay.,khác,normal
1771,Nước trong bồn rửa phòng kssv-467 bị tắc.,nước,normal
1772,Phòng KSSV-523 không có nước từ từ sáng nay.,nước,normal
1773,Điều hòa phòng kssv-463 bị hỏng.,thiết bị,normal
1774,Khu sinh viên khu vực phòng KSSV-158 mất điện toàn bộ.,điện,normal
1775,Phòng KSSV-396 có rác chưa dọn.,vệ sinh,normal
1776,Quạt phòng KSSV-622 không quay.,thiết bị,normal
1777,"Ống nước tầng 5 bị vỡ, ảnh hưởng khu vực KSSV-378.",nước,normal
1778,Nước chảy yếu ở nhà tắm gần phòng KSSV-320.,nước,normal
1779,Phòng kssv-157 không có nước.,nước,high
1780,"Dây điện khu vực sân thượng bị hở, nước mưa có thể gây chập.",điện,high
1781,Đèn chiếu sáng khu vực cầu thang bị cháy 2/3 bóng.,điện,normal
1782,Nước trong bồn rửa phòng kssv-327 bị tắc.,nước,normal
1783,"Báo cáo xe máy đậu sai quy định, gây cản trở.",khác,normal
1784,Cần bổ sung rèm cửa cho phòng KSSV-281.,khác,normal
1785,"Lỗi cống thoát nước ban công bị tắc, nước đen ứ đọng.",vệ sinh,normal
1786,Mùi hôi từ nhà vệ sinh kssv-616 rất khó chịu.,vệ sinh,normal
1787,"Rác thải không được thu gom, chất đống quá tải ở thùng rác chung.",vệ sinh,normal
1788,Có tiếng ồn lớn từ phòng kssv-427 ban đêm.,khác,normal
1789,"Cần kiểm tra chất lượng nước ở vòi uống công cộng, có cặn bẩn.",nước,normal
1790,"Router tầng 2 bị lỗi, phòng KSSV-320 không vào mạng.",internet,normal
1791,Nước từ vòi hoa sen chung tầng 2 bị bắn ra ngoài khu vực tắm.,nước,normal
1792,Mùi hôi từ nhà vệ sinh kssv-397 rất khó chịu.,vệ sinh,normal
1793,Điều hòa phòng KSSV-145 bị hỏng.,thiết bị,normal
1794,Hệ thống điện của khu vực nhà ăn bị quá tải vào giờ cao điểm.,điện,normal
1795,Phòng KSSV-172 mất điện từ tối qua.,điện,high
1796,Phòng 308 bị giảm tốc độ mạng xuống mức rất thấp sau khi vi phạm.,internet,normal
1797,"Cầu chì trong hộp điện phòng 108 bị nổ, có mùi khét.",điện,high
1798,Phòng KSSV-269 có côn trùng bay vào thường xuyên.,khác,normal
1799,Wi-Fi phòng kssv-407 không kết nối được.,internet,normal
1800,Bảng thông báo ở sảnh KTX bị rơi xuống sàn.,thiết bị,normal
1801,Vòi nước phòng kssv-124 bị rò rỉ.,nước,high
1802,Wi-Fi phòng KSSV-616 không kết nối được.,internet,normal
1803,Có người lạ đi lại gần phòng kssv-404 tối qua.,khác,normal
1804,Mùi hôi từ nhà vệ sinh kssv-483 rất khó chịu.,vệ sinh,normal
1805,Phòng kssv-112 bị mất đồ cá nhân.,khác,high
1806,Cần phun thuốc diệt muỗi khẩn cấp vì muỗi nhiều bất thường.,vệ sinh,normal
1807,Ổ điện bàn học phòng KSSV-104 không hoạt động.,thiết bị,normal
1808,Nước trong bồn rửa phòng KSSV-217 bị tắc.,nước,normal
1809,Lỗi cửa thoát hiểm bị khóa trái.,khác,normal
1810,Cần sửa chữa ghế ngồi phòng học chung bị rách đệm mút.,thiết bị,normal
1811,Internet khu vực KSSV-152 mất tín hiệu.,internet,normal
1812,Ổ cắm phòng KSSV-552 phát ra tia lửa.,điện,high
1813,Phòng KSSV-620 không có nước từ đêm qua.,nước,high
1814,Mùi hôi từ khu vệ sinh gần phòng KSSV-112 rất khó chịu.,vệ sinh,normal
1815,Ổ cắm phòng kssv-548 phát ra tia lửa.,điện,high
1816,Điện phòng kssv-651 chập chờn khi bật điều hòa.,điện,high
1817,Mạng khu sinh viên rất yếu vào chiều nay.,internet,normal
1818,Lỗi kết nối bị từ chối do trùng MAC Address.,internet,normal
1819,Phòng KSSV-180 có côn trùng bay vào thường xuyên.,khác,normal
1820,Cần bổ sung rèm cửa cho phòng KSSV-397.,khác,normal
1821,Bảng điện hành lang gần KSSV-643 nhảy aptomat liên tục.,điện,high
1822,Ổ điện bàn học phòng KSSV-200 không hoạt động.,thiết bị,normal
1823,Vòi nước phòng KSSV-284 bị rò rỉ.,nước,high
1824,Phòng KSSV-279 có rác chưa dọn.,vệ sinh,normal
1825,"Ánh sáng đèn đường KTX bị mờ, không đủ chiếu sáng.",khác,normal
1826,Đề nghị vệ sinh ghế sofa ở phòng sinh hoạt chung bị bẩn.,vệ sinh,normal
1827,Lỗi kết nối mạng bị chậm khi sử dụng VPN cho mục đích học tập.,internet,normal
1828,Báo cáo rèm cửa phòng 601 bị tuột ra khỏi thanh treo.,thiết bị,normal
1829,Thùng rác khu sinh viên gần KSSV-174 đầy tràn.,vệ sinh,normal
1830,Mùi hôi từ khu vệ sinh gần phòng KSSV-324 rất khó chịu.,vệ sinh,normal
1831,"Báo cáo tiếng ồn từ công trình xây dựng bên ngoài, làm rung chuyển KTX.",khác,normal
