id,text,label,priority
4174,"Ống nước tầng 2 bị vỡ, ảnh hưởng khu vực KSSV-137.",nước,high
4175,Khu sinh viên khu vực phòng KSSV-689 mất điện toàn bộ.,điện,high
4176,Thiết bị phát WiFi ở hành lang tầng 4 bị nóng rát bất thường.,internet,normal
4177,Phòng kssv-444 mất điện từ tối qua.,điện,high
4178,Thùng rác khu sinh viên gần KSSV-189 đầy tràn.,vệ sinh,normal
4179,Điều hòa phòng KSSV-242 bị hỏng.,thiết bị,normal
4180,Đèn học phòng kssv-229 bị hỏng.,thiết bị,normal
4181,Báo cáo cầu chì của bộ sạc xe điện ở nhà xe bị nóng chảy.,điện,urgent
4182,Cần bổ sung rèm cửa cho phòng kssv-472.,khác,normal
4183,Báo cáo sinh viên bị thương do ngã trong phòng tắm chung.,khác,normal
4184,Quạt phòng KSSV-126 không quay.,thiết bị,normal
4185,Quạt phòng kssv-559 không quay.,thiết bị,normal
4186,Cần bổ sung rèm cửa cho phòng kssv-339.,khác,normal
4187,Điện phòng kssv-629 chập chờn khi bật điều hòa.,điện,high
4188,Mùi hôi từ khu vệ sinh gần phòng KSSV-500 rất khó chịu.,vệ sinh,normal
4189,Cống thoát nước phòng KSSV-425 bị nghẹt.,vệ sinh,normal
4190,Cống thoát nước phòng KSSV-462 bị nghẹt.,vệ sinh,normal
4191,Đèn trong phòng kssv-136 bị cháy.,điện,normal
4192,Quạt phòng KSSV-402 không quay.,thiết bị,normal
4193,Thùng rác khu sinh viên gần KSSV-218 đầy tràn.,vệ sinh,normal
4194,Không vào được mạng tại phòng KSSV-240.,internet,normal
4195,Có tiếng ồn lớn từ phòng kssv-351 ban đêm.,khác,normal
4196,Quạt phòng KSSV-282 không quay.,thiết bị,normal
4197,Nước rửa tay ở nhà vệ sinh chung bị hết.,vệ sinh,normal
4198,Cổng mạng ở khu vực tự học chung bị mất kết nối.,internet,normal
4199,Mùi hôi từ khu vệ sinh gần phòng KSSV-308 rất khó chịu.,vệ sinh,normal
4200,Wi-Fi phòng KSSV-246 không kết nối được.,internet,normal
4201,Không vào được mạng tại phòng KSSV-272.,internet,normal
4202,Không vào được mạng tại phòng KSSV-257.,internet,normal
4203,Khu sinh viên khu vực phòng KSSV-315 mất điện toàn bộ.,điện,high
4204,Phòng kssv-110 không có nước.,nước,high
4205,Ổ cắm phòng kssv-328 phát ra tia lửa.,điện,high
4206,Điện phòng kssv-626 chập chờn khi bật điều hòa.,điện,high
4207,Có tiếng ồn lớn từ phòng kssv-318 ban đêm.,khác,normal
4208,"Lỗi bộ ổn áp chung của tòa nhà bị quá tải, phát ra tiếng kêu lớn.",điện,normal
4209,Phòng 404 bị sụt điện áp liên tục mỗi khi điều hòa phòng bên cạnh khởi động.,điện,high
4210,"Ống nước tầng 6 bị vỡ, ảnh hưởng khu vực KSSV-270.",nước,urgent
4211,Điện tại phòng KSSV-270 chập chờn khi bật điều hòa.,điện,high
4212,"Phòng 301 báo cáo toilet bị tắc nghẽn hoàn toàn, không thể sử dụng.",nước,normal
4213,Ổ cắm phòng kssv-191 phát ra tia lửa.,điện,high
4214,Quạt phòng KSSV-387 không quay.,thiết bị,normal
4215,Cống thoát nước phòng KSSV-480 bị nghẹt.,vệ sinh,normal
4216,Có người lạ đi lại gần khu phòng KSSV-102 vào từ hôm qua.,khác,normal
4217,Phòng kssv-602 có rác chưa dọn.,vệ sinh,normal
4218,Vòi nước phòng kssv-629 bị rò rỉ.,nước,normal
4219,Lỗi bình chữa cháy ở hành lang tầng 3 bị hết hạn sử dụng.,thiết bị,normal
4220,Ổ điện bàn học kssv-571 không hoạt động.,thiết bị,normal
4221,Lỗi kết nối mạng bị chậm khi sử dụng trình duyệt Firefox.,internet,normal
4222,Điện phòng kssv-469 chập chờn khi bật điều hòa.,điện,high
4223,Lỗi cổng mạng LAN phòng 506 không nhận tín hiệu từ dây mạng.,internet,normal
4224,Ống thoát nước ở ban công bị tắc do rác.,vệ sinh,normal
4225,Có người lạ đi lại gần phòng kssv-431 tối qua.,khác,normal
4226,Thùng rác khu sinh viên gần KSSV-130 đầy tràn.,vệ sinh,normal
4227,Đèn học phòng KSSV-419 bị hỏng.,thiết bị,normal
4228,Mạng bị ngắt hoàn toàn vào các ngày lễ lớn mà không có thông báo.,internet,normal
4229,Phòng 204 báo cáo rò rỉ nước vào đường dây điện chính.,điện,high
4230,Bảng điện hành lang gần KSSV-111 nhảy aptomat liên tục.,điện,urgent
4231,Báo cáo bụi bẩn bám dày trên các khung cửa sổ.,vệ sinh,normal
4232,Phòng kssv-592 có rác chưa dọn.,vệ sinh,normal
4233,"Giường tầng phòng 301 bị gãy thanh ngang, không dám ngủ.",thiết bị,normal
4234,Phòng kssv-162 có rác chưa dọn.,vệ sinh,normal
4235,Điện tại phòng KSSV-169 chập chờn khi bật điều hòa.,điện,high
4236,Phòng KSSV-659 có rác chưa dọn.,vệ sinh,normal
4237,Đèn học phòng kssv-519 bị hỏng.,thiết bị,normal
4238,Không vào được mạng ở phòng kssv-181.,internet,normal
4239,Phòng em bị sinh viên khác lén vào phòng khi không có ai.,khác,normal
4240,Phòng em bị mất thẻ từ và cần làm lại gấp.,thiết bị,high
4241,Vòi nước phòng KSSV-297 bị rò rỉ.,nước,high
4242,Báo cáo máy giặt công cộng khu A bị rò rỉ nước lớn dưới chân đế.,thiết bị,high
4243,Cống thoát nước phòng KSSV-193 bị nghẹt.,vệ sinh,normal
4244,Đèn học phòng KSSV-460 bị hỏng.,thiết bị,normal
4245,Địa chỉ IP của máy tính phòng em bị chặn khỏi hệ thống mạng KTX.,internet,normal
4246,Cống thoát nước phòng KSSV-346 bị nghẹt.,vệ sinh,high
4247,Cần bổ sung rèm cửa cho phòng kssv-182.,khác,normal
4248,Đèn học phòng kssv-293 bị hỏng.,thiết bị,normal
4249,"Lỗi bàn làm việc chung bị mất ốc, không đứng vững.",thiết bị,normal
4250,Nước trong bồn rửa phòng kssv-501 bị tắc.,nước,normal
4251,Phòng 401 bị nước chảy chậm đột ngột vào ban đêm.,nước,high
4252,Phòng KSSV-204 có côn trùng bay vào thường xuyên.,khác,normal
4253,Ổ cắm phòng KSSV-470 phát ra tia lửa.,điện,high
4254,Phòng kssv-551 có côn trùng bay vào thường xuyên.,khác,normal
4255,Quạt phòng kssv-637 không quay.,thiết bị,normal
4256,"Router tầng 2 bị lỗi, phòng KSSV-580 không vào mạng.",internet,normal
4257,Phòng KSSV-162 mất điện từ từ hôm qua.,điện,high
4258,"Lỗi quạt trần phòng 211 bị rơi cánh, chỉ còn 1 cánh quạt.",thiết bị,high
4259,Cống thoát nước phòng KSSV-539 bị nghẹt.,vệ sinh,normal
4260,Phòng kssv-520 mất điện từ tối qua.,điện,high
4261,Phòng 211 báo cáo nước sinh hoạt có nhiều bọt trắng bất thường.,nước,normal
4262,Cần bổ sung rèm cửa cho phòng kssv-211.,khác,normal
4263,Thùng rác khu sinh viên gần KSSV-667 đầy tràn.,vệ sinh,normal
4264,Quạt phòng KSSV-406 không quay.,thiết bị,normal
4265,Quạt phòng KSSV-275 không quay.,thiết bị,normal
4266,Phòng 601 báo cáo giường tầng bị kêu cót két lớn khi trở mình.,thiết bị,normal
4267,Điện tại phòng KSSV-617 chập chờn khi bật điều hòa.,điện,high
4268,Cần bổ sung rèm cửa cho phòng kssv-127.,khác,normal
4269,Báo cáo tài khoản Internet phòng 201 bị khóa đột ngột.,internet,normal
4270,Không vào được mạng tại phòng KSSV-667.,internet,normal
4271,Phòng kssv-258 không có nước.,nước,high
4272,Ổ điện bàn học phòng KSSV-272 không hoạt động.,thiết bị,normal
4273,Ổ cắm phòng KSSV-222 phát ra tia lửa.,điện,high
4274,Khu sinh viên khu vực phòng KSSV-568 mất điện toàn bộ.,điện,high
4275,Nước trong bồn rửa phòng KSSV-693 bị tắc.,nước,normal
4276,Phòng KSSV-597 có côn trùng bay vào thường xuyên.,khác,normal
4277,Phòng kssv-292 bị mất đồ cá nhân.,khác,high
4278,Nhà vệ sinh tầng 6 kssv có mùi hôi.,vệ sinh,normal
4279,"Lỗi hệ thống nước bị ngắt đột ngột, không có thông báo.",khác,high
4280,Phòng kssv-190 có rác chưa dọn.,vệ sinh,normal
4281,"Lỗi cửa ban công phòng 103 bị hỏng chốt cài, không khóa được.",thiết bị,high
4282,Phòng KSSV-150 không có nước từ sáng nay.,nước,high
4283,Cần tăng cường hệ thống phát WiFi ở khu vực cuối dãy nhà.,internet,normal
4284,Phòng KSSV-141 có côn trùng bay vào thường xuyên.,khác,normal
4285,Điều hòa phòng kssv-563 bị hỏng.,thiết bị,normal
4286,Mùi hôi từ nhà vệ sinh kssv-580 rất khó chịu.,vệ sinh,normal
4287,Phòng KSSV-192 không có nước từ từ hôm qua.,nước,high
4288,Vòi nước phòng KSSV-572 bị rò rỉ.,nước,high
4289,Ổ điện bàn học kssv-347 không hoạt động.,thiết bị,normal
4290,"Ống nước tầng 1 bị vỡ, ảnh hưởng khu vực KSSV-396.",nước,urgent
4291,Wi-Fi phòng KSSV-461 không kết nối được.,internet,normal
4292,Có tiếng ồn lớn từ phòng KSSV-347 vào từ sáng nay.,khác,normal
4293,Phòng kssv-128 bị mất đồ cá nhân.,khác,high
4294,"Báo cáo nước bị lẫn tạp chất, gây ngứa da khi tắm.",nước,normal
4295,Aptomat tổng khu vực nhà vệ sinh chung bị nhảy liên tục không rõ lý do.,điện,urgent
4296,Cống thoát nước phòng KSSV-208 bị nghẹt.,vệ sinh,normal
4297,Quạt phòng kssv-668 không quay.,thiết bị,normal
4298,Điện tại phòng KSSV-621 chập chờn khi bật điều hòa.,điện,high
4299,Điều hòa phòng kssv-282 bị hỏng.,thiết bị,normal
4300,Quạt phòng kssv-549 không quay.,thiết bị,normal
4301,Điều hòa phòng kssv-656 bị hỏng.,thiết bị,normal
4302,Cần can thiệp gấp vì xảy ra đánh nhau ở phòng 401.,khác,high
4303,Tủ lạnh chung tầng 2 bị rò điện.,thiết bị,high
4304,Có tiếng ồn lớn từ phòng KSSV-411 vào trưa nay.,khác,normal
4305,Có người lạ đi lại gần phòng kssv-637 tối qua.,khác,normal
4306,Phòng kssv-635 mất điện từ tối qua.,điện,high
4307,Có người lạ đi lại gần khu phòng KSSV-476 vào trưa nay.,khác,normal
4308,Thùng rác khu sinh viên gần KSSV-186 đầy tràn.,vệ sinh,normal
4309,Internet khu vực KSSV-562 mất tín hiệu.,internet,normal
4310,Quạt phòng kssv-686 không quay.,thiết bị,normal
4311,Báo cáo tốc độ tải lên/tải xuống bị giới hạn quá thấp vào giờ học.,internet,normal
4312,Cần thông tắc cống thoát nước ở khu vực nhà tắm tập thể.,nước,normal
4313,Cống thoát nước phòng KSSV-650 bị nghẹt.,vệ sinh,normal
4314,Có tiếng ồn lớn từ phòng KSSV-460 vào từ sáng nay.,khác,normal
4315,Bảng điện hành lang gần KSSV-142 nhảy aptomat liên tục.,điện,high
4316,Điện phòng kssv-251 chập chờn khi bật điều hòa.,điện,high
4317,Đề nghị lắp đặt thêm quạt hút mùi ở khu vực nấu ăn chung.,vệ sinh,normal
4318,"Ống nước tầng 3 bị vỡ, ảnh hưởng khu vực KSSV-213.",nước,urgent
4319,Mùi hôi từ nhà vệ sinh kssv-103 rất khó chịu.,vệ sinh,normal
4320,Phòng kssv-586 không có nước.,nước,high
4321,"Router tầng 2 bị lỗi, phòng KSSV-560 không vào mạng.",internet,normal
4322,"Mật khẩu WiFi KTX bị đổi không báo trước, không thể truy cập.",internet,normal
4323,Báo cáo người bán hàng rong vào KTX để quảng cáo.,khác,normal
4324,Phòng KSSV-631 bị mất đồ cá nhân.,khác,high
4325,Quạt phòng KSSV-594 không quay.,thiết bị,normal
4326,Phòng kssv-655 có côn trùng bay vào thường xuyên.,khác,normal
4327,Ổ cắm phòng kssv-515 phát ra tia lửa.,điện,high
4328,Phòng KSSV-449 có côn trùng bay vào thường xuyên.,khác,normal
4329,Phòng 510 báo cáo mùi thuốc lá nồng nặc bay vào từ phòng bên cạnh.,vệ sinh,normal
4330,Tủ lạnh chung tầng 6 kssv bị rò điện.,thiết bị,high
4331,"Dây điện gần cửa sổ khu D bị chuột cắn đứt, đề nghị sửa gấp.",điện,high
4332,Phòng KSSV-492 có rác chưa dọn.,vệ sinh,normal
4333,Phòng KSSV-340 có côn trùng bay vào thường xuyên.,khác,normal
4334,Đèn học phòng kssv-438 bị hỏng.,thiết bị,normal
4335,Wi-Fi phòng KSSV-469 không kết nối được.,internet,normal
4336,Phòng KSSV-102 không có nước từ đêm qua.,nước,high
4337,Có người lạ đi lại gần phòng kssv-373 tối qua.,khác,normal
4338,"Router tầng 2 bị lỗi, phòng KSSV-284 không vào mạng.",internet,normal
4339,Phòng KSSV-677 bị mất đồ cá nhân.,khác,high
4340,Phòng KSSV-350 mất điện từ sáng nay.,điện,high
4341,Cần tăng cường số lượng bảo vệ tuần tra khu vực nhà xe.,khác,normal
4342,Phòng kssv-160 có côn trùng bay vào thường xuyên.,khác,normal
4343,Lỗi thảm ở phòng sinh hoạt chung bị bẩn và có mùi ẩm mốc.,vệ sinh,normal
4344,Quạt phòng kssv-520 không quay.,thiết bị,normal
4345,Rác thải y tế bị vứt lẫn vào thùng rác thường.,vệ sinh,normal
4346,Điều hòa phòng kssv-384 bị hỏng.,thiết bị,normal
4347,Quạt phòng kssv-234 không quay.,thiết bị,normal
4348,Quạt phòng kssv-388 không quay.,thiết bị,normal
4349,Phòng KSSV-403 có côn trùng bay vào thường xuyên.,khác,normal
4350,Phòng kssv-100 không có nước.,nước,normal
4351,Có người lạ đi lại gần khu phòng KSSV-122 vào đêm qua.,khác,normal
4352,Báo cáo người ăn xin vào KTX làm phiền sinh viên.,khác,normal
4353,Wi-Fi phòng KSSV-327 không kết nối được.,internet,normal
4354,Không vào được mạng tại phòng KSSV-585.,internet,normal
4355,Phòng 707 bị thấm nước qua sàn từ nhà vệ sinh.,nước,high
4356,Phòng kssv-657 có rác chưa dọn.,vệ sinh,normal
4357,Đèn học phòng kssv-280 bị hỏng.,thiết bị,normal
4358,Ống nước tầng 5 kssv bị vỡ.,nước,normal
4359,Điều hòa phòng kssv-287 bị hỏng.,thiết bị,normal
4360,Phòng 510 báo cáo đèn bàn học bị đứt dây điện bên trong.,thiết bị,normal
4361,Đèn trong phòng kssv-673 bị cháy.,điện,normal
4362,Ổ cắm phòng KSSV-269 phát ra tia lửa.,điện,high
4363,Phòng kssv-346 không có nước.,nước,high
4364,Phòng 410 báo cáo sự cố mạng kéo dài 2 ngày chưa được khắc phục.,internet,high
4365,Thùng rác khu sinh viên gần KSSV-369 đầy tràn.,vệ sinh,normal
4366,Phòng KSSV-101 có rác chưa dọn.,vệ sinh,normal
4367,Mùi hôi từ khu vệ sinh gần phòng KSSV-459 rất khó chịu.,vệ sinh,normal
4368,Wi-Fi phòng kssv-314 không kết nối được.,internet,normal
4369,Phòng KSSV-650 mất điện từ chiều nay.,điện,high
4370,Mùi hôi từ khu vệ sinh gần phòng KSSV-375 rất khó chịu.,vệ sinh,normal
4371,"Lỗi quạt thông gió nhà tắm chung không hoạt động, không khí ngột ngạt.",vệ sinh,normal
4372,Không vào được mạng ở phòng kssv-150.,internet,normal
4373,Nước trong bồn rửa phòng kssv-303 bị tắc.,nước,normal
4374,Quạt phòng KSSV-109 không quay.,thiết bị,normal
4375,Báo cáo máy photocopy ở sảnh bị kẹt giấy liên tục và in mực rất mờ.,thiết bị,normal
4376,Có tiếng ồn lớn từ phòng KSSV-418 vào từ tối qua.,khác,normal
4377,Phòng KSSV-406 có rác chưa dọn.,vệ sinh,normal
4378,Bảng điện hành lang gần KSSV-350 nhảy aptomat liên tục.,điện,high
4379,Mạng khu sinh viên rất yếu vào từ sáng nay.,internet,normal
4380,Thùng rác khu sinh viên gần KSSV-264 đầy tràn.,vệ sinh,normal
4381,Khu sinh viên khu vực phòng KSSV-263 mất điện toàn bộ.,điện,high
4382,Internet khu vực KSSV-645 mất tín hiệu.,internet,normal
4383,Nước chảy yếu ở nhà tắm kssv-209.,nước,normal
4384,Cần xử lý sinh viên hút thuốc trong nhà vệ sinh chung.,khác,normal
4385,"Báo cáo áp lực nước rất yếu vào buổi tối, không đủ để rửa mặt.",nước,normal
4386,Mùi hôi từ nhà vệ sinh kssv-212 rất khó chịu.,vệ sinh,normal
4387,Ánh sáng đèn khu vực cầu thang bị yếu.,khác,normal
4388,"Mạng bị lỗi, không vào được các trang web có giao thức HTTPS.",internet,normal
